node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_LAM,h2_elec_pem,2035,2045,M1,R12_LAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_LAM,h2_elec_pem,2035,2050,M1,R12_LAM,electr,secondary,year,year,1.398014818957081,GWa
R12_LAM,h2_elec_pem,2035,2055,M1,R12_LAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_LAM,h2_elec_pem,2035,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2040,2040,M1,R12_LAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_LAM,h2_elec_pem,2040,2045,M1,R12_LAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_LAM,h2_elec_pem,2040,2050,M1,R12_LAM,electr,secondary,year,year,1.398014818957081,GWa
R12_LAM,h2_elec_pem,2040,2055,M1,R12_LAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_LAM,h2_elec_pem,2040,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2040,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2045,2045,M1,R12_LAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_LAM,h2_elec_pem,2045,2050,M1,R12_LAM,electr,secondary,year,year,1.398014818957081,GWa
R12_LAM,h2_elec_pem,2045,2055,M1,R12_LAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_LAM,h2_elec_pem,2045,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2045,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2050,2050,M1,R12_LAM,electr,secondary,year,year,1.398014818957081,GWa
R12_LAM,h2_elec_pem,2050,2055,M1,R12_LAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_LAM,h2_elec_pem,2050,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2050,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2050,2080,M1,R12_LAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_LAM,h2_elec_pem,2055,2055,M1,R12_LAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_LAM,h2_elec_pem,2055,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2055,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2055,2080,M1,R12_LAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_LAM,h2_elec_pem,2060,2060,M1,R12_LAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_LAM,h2_elec_pem,2060,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2060,2080,M1,R12_LAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_LAM,h2_elec_pem,2060,2090,M1,R12_LAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_LAM,h2_elec_pem,2070,2070,M1,R12_LAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_LAM,h2_elec_pem,2070,2080,M1,R12_LAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_LAM,h2_elec_pem,2070,2090,M1,R12_LAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_LAM,h2_elec_pem,2080,2080,M1,R12_LAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_LAM,h2_elec_pem,2080,2090,M1,R12_LAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_LAM,h2_elec_pem,2080,2100,M1,R12_LAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_LAM,h2_elec_pem,2090,2090,M1,R12_LAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_LAM,h2_elec_pem,2090,2100,M1,R12_LAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_LAM,h2_elec_pem,2090,2110,M1,R12_LAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_LAM,h2_elec_pem,2100,2100,M1,R12_LAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_LAM,h2_elec_pem,2100,2110,M1,R12_LAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_LAM,h2_elec_pem,2110,2110,M1,R12_LAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_MEA,h2_elec_pem,2010,2010,M1,R12_MEA,electr,secondary,year,year,1.6274067645248091,GWa
R12_MEA,h2_elec_pem,2010,2015,M1,R12_MEA,electr,secondary,year,year,1.618523647250235,GWa
R12_MEA,h2_elec_pem,2010,2020,M1,R12_MEA,electr,secondary,year,year,1.6025641025641026,GWa
R12_MEA,h2_elec_pem,2010,2025,M1,R12_MEA,electr,secondary,year,year,1.5762518402612862,GWa
R12_MEA,h2_elec_pem,2010,2030,M1,R12_MEA,electr,secondary,year,year,1.5384615384615383,GWa
R12_MEA,h2_elec_pem,2010,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2015,2015,M1,R12_MEA,electr,secondary,year,year,1.618523647250235,GWa
R12_MEA,h2_elec_pem,2015,2020,M1,R12_MEA,electr,secondary,year,year,1.6025641025641026,GWa
R12_MEA,h2_elec_pem,2015,2025,M1,R12_MEA,electr,secondary,year,year,1.5762518402612862,GWa
R12_MEA,h2_elec_pem,2015,2030,M1,R12_MEA,electr,secondary,year,year,1.5384615384615383,GWa
R12_MEA,h2_elec_pem,2015,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2015,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2020,2020,M1,R12_MEA,electr,secondary,year,year,1.6025641025641026,GWa
R12_MEA,h2_elec_pem,2020,2025,M1,R12_MEA,electr,secondary,year,year,1.5762518402612862,GWa
R12_MEA,h2_elec_pem,2020,2030,M1,R12_MEA,electr,secondary,year,year,1.5384615384615383,GWa
R12_MEA,h2_elec_pem,2020,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2020,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2020,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2025,2025,M1,R12_MEA,electr,secondary,year,year,1.5762518402612862,GWa
R12_MEA,h2_elec_pem,2025,2030,M1,R12_MEA,electr,secondary,year,year,1.5384615384615383,GWa
R12_MEA,h2_elec_pem,2025,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2025,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2025,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2025,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2030,2030,M1,R12_MEA,electr,secondary,year,year,1.5384615384615383,GWa
R12_MEA,h2_elec_pem,2030,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2030,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2030,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2030,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2030,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2035,2035,M1,R12_MEA,electr,secondary,year,year,1.4936969358761614,GWa
R12_MEA,h2_elec_pem,2035,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2035,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2035,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2035,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2035,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2040,2040,M1,R12_MEA,electr,secondary,year,year,1.4513327554120474,GWa
R12_MEA,h2_elec_pem,2040,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2040,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2040,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2040,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2040,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2045,2045,M1,R12_MEA,electr,secondary,year,year,1.4189524794716186,GWa
R12_MEA,h2_elec_pem,2045,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2045,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2045,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2045,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2050,2050,M1,R12_MEA,electr,secondary,year,year,1.398014818957081,GWa
R12_MEA,h2_elec_pem,2050,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2050,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2050,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2050,2080,M1,R12_MEA,electr,secondary,year,year,1.3728164730706123,GWa
R12_MEA,h2_elec_pem,2055,2055,M1,R12_MEA,electr,secondary,year,year,1.3859020014000565,GWa
R12_MEA,h2_elec_pem,2055,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2055,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2055,2080,M1,R12_MEA,electr,secondary,year,year,1.3728164730706123,GWa
R12_MEA,h2_elec_pem,2060,2060,M1,R12_MEA,electr,secondary,year,year,1.3793412969788998,GWa
R12_MEA,h2_elec_pem,2060,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2060,2080,M1,R12_MEA,electr,secondary,year,year,1.3728164730706123,GWa
R12_MEA,h2_elec_pem,2060,2090,M1,R12_MEA,electr,secondary,year,year,1.3724757519441482,GWa
R12_MEA,h2_elec_pem,2070,2070,M1,R12_MEA,electr,secondary,year,year,1.3741578567407986,GWa
R12_MEA,h2_elec_pem,2070,2080,M1,R12_MEA,electr,secondary,year,year,1.3728164730706123,GWa
R12_MEA,h2_elec_pem,2070,2090,M1,R12_MEA,electr,secondary,year,year,1.3724757519441482,GWa
R12_MEA,h2_elec_pem,2080,2080,M1,R12_MEA,electr,secondary,year,year,1.3728164730706123,GWa
R12_MEA,h2_elec_pem,2080,2090,M1,R12_MEA,electr,secondary,year,year,1.3724757519441482,GWa
R12_MEA,h2_elec_pem,2080,2100,M1,R12_MEA,electr,secondary,year,year,1.3723896176375867,GWa
R12_MEA,h2_elec_pem,2090,2090,M1,R12_MEA,electr,secondary,year,year,1.3724757519441482,GWa
R12_MEA,h2_elec_pem,2090,2100,M1,R12_MEA,electr,secondary,year,year,1.3723896176375867,GWa
R12_MEA,h2_elec_pem,2090,2110,M1,R12_MEA,electr,secondary,year,year,1.3723678691381067,GWa
R12_MEA,h2_elec_pem,2100,2100,M1,R12_MEA,electr,secondary,year,year,1.3723896176375867,GWa
R12_MEA,h2_elec_pem,2100,2110,M1,R12_MEA,electr,secondary,year,year,1.3723678691381067,GWa
R12_MEA,h2_elec_pem,2110,2110,M1,R12_MEA,electr,secondary,year,year,1.3723678691381067,GWa
R12_NAM,h2_elec_pem,2010,2010,M1,R12_NAM,electr,secondary,year,year,1.6274067645248091,GWa
R12_NAM,h2_elec_pem,2010,2015,M1,R12_NAM,electr,secondary,year,year,1.618523647250235,GWa
R12_NAM,h2_elec_pem,2010,2020,M1,R12_NAM,electr,secondary,year,year,1.6025641025641026,GWa
R12_NAM,h2_elec_pem,2010,2025,M1,R12_NAM,electr,secondary,year,year,1.5762518402612862,GWa
R12_NAM,h2_elec_pem,2010,2030,M1,R12_NAM,electr,secondary,year,year,1.5384615384615383,GWa
R12_NAM,h2_elec_pem,2010,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2015,2015,M1,R12_NAM,electr,secondary,year,year,1.618523647250235,GWa
R12_NAM,h2_elec_pem,2015,2020,M1,R12_NAM,electr,secondary,year,year,1.6025641025641026,GWa
R12_NAM,h2_elec_pem,2015,2025,M1,R12_NAM,electr,secondary,year,year,1.5762518402612862,GWa
R12_NAM,h2_elec_pem,2015,2030,M1,R12_NAM,electr,secondary,year,year,1.5384615384615383,GWa
R12_NAM,h2_elec_pem,2015,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2015,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2020,2020,M1,R12_NAM,electr,secondary,year,year,1.6025641025641026,GWa
R12_NAM,h2_elec_pem,2020,2025,M1,R12_NAM,electr,secondary,year,year,1.5762518402612862,GWa
R12_NAM,h2_elec_pem,2020,2030,M1,R12_NAM,electr,secondary,year,year,1.5384615384615383,GWa
R12_NAM,h2_elec_pem,2020,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2020,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2020,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2025,2025,M1,R12_NAM,electr,secondary,year,year,1.5762518402612862,GWa
R12_NAM,h2_elec_pem,2025,2030,M1,R12_NAM,electr,secondary,year,year,1.5384615384615383,GWa
R12_NAM,h2_elec_pem,2025,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2025,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2025,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2025,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2030,2030,M1,R12_NAM,electr,secondary,year,year,1.5384615384615383,GWa
R12_NAM,h2_elec_pem,2030,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2030,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2030,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2030,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2030,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2035,2035,M1,R12_NAM,electr,secondary,year,year,1.4936969358761614,GWa
R12_NAM,h2_elec_pem,2035,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2035,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2035,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2035,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2035,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2040,2040,M1,R12_NAM,electr,secondary,year,year,1.4513327554120474,GWa
R12_NAM,h2_elec_pem,2040,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2040,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2040,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2040,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2040,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2045,2045,M1,R12_NAM,electr,secondary,year,year,1.4189524794716186,GWa
R12_NAM,h2_elec_pem,2045,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2045,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2045,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2045,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2050,2050,M1,R12_NAM,electr,secondary,year,year,1.398014818957081,GWa
R12_NAM,h2_elec_pem,2050,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2050,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2050,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2050,2080,M1,R12_NAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_NAM,h2_elec_pem,2055,2055,M1,R12_NAM,electr,secondary,year,year,1.3859020014000565,GWa
R12_NAM,h2_elec_pem,2055,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2055,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2055,2080,M1,R12_NAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_NAM,h2_elec_pem,2060,2060,M1,R12_NAM,electr,secondary,year,year,1.3793412969788998,GWa
R12_NAM,h2_elec_pem,2060,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2060,2080,M1,R12_NAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_NAM,h2_elec_pem,2060,2090,M1,R12_NAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_NAM,h2_elec_pem,2070,2070,M1,R12_NAM,electr,secondary,year,year,1.3741578567407986,GWa
R12_NAM,h2_elec_pem,2070,2080,M1,R12_NAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_NAM,h2_elec_pem,2070,2090,M1,R12_NAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_NAM,h2_elec_pem,2080,2080,M1,R12_NAM,electr,secondary,year,year,1.3728164730706123,GWa
R12_NAM,h2_elec_pem,2080,2090,M1,R12_NAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_NAM,h2_elec_pem,2080,2100,M1,R12_NAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_NAM,h2_elec_pem,2090,2090,M1,R12_NAM,electr,secondary,year,year,1.3724757519441482,GWa
R12_NAM,h2_elec_pem,2090,2100,M1,R12_NAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_NAM,h2_elec_pem,2090,2110,M1,R12_NAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_NAM,h2_elec_pem,2100,2100,M1,R12_NAM,electr,secondary,year,year,1.3723896176375867,GWa
R12_NAM,h2_elec_pem,2100,2110,M1,R12_NAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_NAM,h2_elec_pem,2110,2110,M1,R12_NAM,electr,secondary,year,year,1.3723678691381067,GWa
R12_PAO,h2_elec_pem,2010,2010,M1,R12_PAO,electr,secondary,year,year,1.6274067645248091,GWa
R12_PAO,h2_elec_pem,2010,2015,M1,R12_PAO,electr,secondary,year,year,1.618523647250235,GWa
R12_PAO,h2_elec_pem,2010,2020,M1,R12_PAO,electr,secondary,year,year,1.6025641025641026,GWa
R12_PAO,h2_elec_pem,2010,2025,M1,R12_PAO,electr,secondary,year,year,1.5762518402612862,GWa
R12_PAO,h2_elec_pem,2010,2030,M1,R12_PAO,electr,secondary,year,year,1.5384615384615383,GWa
R12_PAO,h2_elec_pem,2010,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2015,2015,M1,R12_PAO,electr,secondary,year,year,1.618523647250235,GWa
R12_PAO,h2_elec_pem,2015,2020,M1,R12_PAO,electr,secondary,year,year,1.6025641025641026,GWa
R12_PAO,h2_elec_pem,2015,2025,M1,R12_PAO,electr,secondary,year,year,1.5762518402612862,GWa
R12_PAO,h2_elec_pem,2015,2030,M1,R12_PAO,electr,secondary,year,year,1.5384615384615383,GWa
R12_PAO,h2_elec_pem,2015,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2015,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2020,2020,M1,R12_PAO,electr,secondary,year,year,1.6025641025641026,GWa
R12_PAO,h2_elec_pem,2020,2025,M1,R12_PAO,electr,secondary,year,year,1.5762518402612862,GWa
R12_PAO,h2_elec_pem,2020,2030,M1,R12_PAO,electr,secondary,year,year,1.5384615384615383,GWa
R12_PAO,h2_elec_pem,2020,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2020,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2020,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2025,2025,M1,R12_PAO,electr,secondary,year,year,1.5762518402612862,GWa
R12_PAO,h2_elec_pem,2025,2030,M1,R12_PAO,electr,secondary,year,year,1.5384615384615383,GWa
R12_PAO,h2_elec_pem,2025,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2025,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2025,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2025,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2030,2030,M1,R12_PAO,electr,secondary,year,year,1.5384615384615383,GWa
R12_PAO,h2_elec_pem,2030,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2030,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2030,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2030,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2030,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2035,2035,M1,R12_PAO,electr,secondary,year,year,1.4936969358761614,GWa
R12_PAO,h2_elec_pem,2035,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2035,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2035,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2035,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2035,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2040,2040,M1,R12_PAO,electr,secondary,year,year,1.4513327554120474,GWa
R12_PAO,h2_elec_pem,2040,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2040,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2040,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2040,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2040,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2045,2045,M1,R12_PAO,electr,secondary,year,year,1.4189524794716186,GWa
R12_PAO,h2_elec_pem,2045,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2045,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2045,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2045,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2050,2050,M1,R12_PAO,electr,secondary,year,year,1.398014818957081,GWa
R12_PAO,h2_elec_pem,2050,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2050,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2050,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2050,2080,M1,R12_PAO,electr,secondary,year,year,1.3728164730706123,GWa
R12_PAO,h2_elec_pem,2055,2055,M1,R12_PAO,electr,secondary,year,year,1.3859020014000565,GWa
R12_PAO,h2_elec_pem,2055,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2055,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2055,2080,M1,R12_PAO,electr,secondary,year,year,1.3728164730706123,GWa
R12_PAO,h2_elec_pem,2060,2060,M1,R12_PAO,electr,secondary,year,year,1.3793412969788998,GWa
R12_PAO,h2_elec_pem,2060,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2060,2080,M1,R12_PAO,electr,secondary,year,year,1.3728164730706123,GWa
R12_PAO,h2_elec_pem,2060,2090,M1,R12_PAO,electr,secondary,year,year,1.3724757519441482,GWa
R12_PAO,h2_elec_pem,2070,2070,M1,R12_PAO,electr,secondary,year,year,1.3741578567407986,GWa
R12_PAO,h2_elec_pem,2070,2080,M1,R12_PAO,electr,secondary,year,year,1.3728164730706123,GWa
R12_PAO,h2_elec_pem,2070,2090,M1,R12_PAO,electr,secondary,year,year,1.3724757519441482,GWa
